date,Housing Inventory: Median Home Size in Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2019-06-01,-4.16,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2019-07-01,-3.17,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2019-08-01,-2.25,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2019-09-01,-1.63,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2019-10-01,-0.32,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2019-11-01,0.05,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2019-12-01,0.31,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-01-01,0.28,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-02-01,-0.12,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-03-01,-0.04,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-04-01,-1.54,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-05-01,0.23,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-06-01,0.72,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-07-01,0.16,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-08-01,0.69,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-09-01,0.64,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-10-01,-1.24,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-11-01,-2.24,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2020-12-01,-1.69,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-01-01,-0.96,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-02-01,-3.5,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-03-01,-3.14,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-04-01,-1.57,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-05-01,-2.83,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-06-01,-4.56,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-07-01,-3.13,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-08-01,-5.56,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-09-01,-5.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-10-01,-4.62,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2021-11-01,-2.65,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEYY16700,Monthly,Not Seasonally Adjusted
2017-07-01,2.45,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2017-08-01,1.96,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2017-09-01,1.17,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2017-10-01,0.98,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2017-11-01,0.72,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2017-12-01,1.52,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-01-01,0.76,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-02-01,-1.3,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-03-01,0.02,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-04-01,-2.38,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-05-01,-2.58,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-06-01,-3.41,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-07-01,-3.29,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-08-01,-3.24,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-09-01,-3.3,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-10-01,-1.99,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-11-01,-1.05,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2018-12-01,-1.97,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-01-01,-0.84,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-02-01,1.59,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-03-01,2.26,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-04-01,3.09,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-05-01,3.45,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-06-01,2.04,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-07-01,2.45,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-08-01,4.06,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-09-01,4.34,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-10-01,3.88,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-11-01,2.31,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2019-12-01,4.5,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-01-01,5.27,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-02-01,4.05,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-03-01,3.75,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-04-01,1.97,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-05-01,3.87,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-06-01,8.98,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-07-01,8.25,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-08-01,6.17,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-09-01,6.25,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-10-01,1.56,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-11-01,-0.27,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2020-12-01,1.69,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-01-01,-4.12,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-02-01,-2.08,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-03-01,-7.49,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-04-01,-5.7,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-05-01,-8.63,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-06-01,-9.71,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-07-01,-12.49,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-08-01,-13.06,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-09-01,-12.53,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-10-01,-9.76,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2021-11-01,-6.89,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charlottesville, VA (CBSA)",MEDSQUFEEYY16820,Monthly,Not Seasonally Adjusted
2017-07-01,2.42,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2017-08-01,1.78,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2017-09-01,3.28,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2017-10-01,2.73,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2017-11-01,2.2,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2017-12-01,1.38,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2018-01-01,1.29,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2018-02-01,2.12,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2018-03-01,0.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2018-04-01,1.14,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2018-05-01,0.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2018-06-01,-0.54,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
2018-07-01,-1.04,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEYY16980,Monthly,Not Seasonally Adjusted
